名称,英文名称,星级,Id,类型,耐久,炮击,雷击,防空,航空,装填,反潜,命中,机动,耐久(增长),炮击(增长),雷击(增长),防空(增长),航空(增长),装填(增长),反潜(增长),命中(增长),机动(增长)
孟菲斯,USS Memphis,5,102164,2,1392,67,97,137,0,68,0,52,30,14475,373,541,1191,0,473,0,768,672
圣地亚哥.改,USS San Diego,6,102174,2,1591,63,77,215,0,70,0,58,28,16407,351,429,1754,0,487,0,852,629
康克德,USS Concord,2,102181,2,565,27,40,55,0,68,0,52,30,14475,373,548,1191,0,473,0,768,672
康克德,USS Concord,3,102182,2,703,34,50,69,0,68,0,52,30,14475,373,548,1191,0,473,0,768,672
康克德,USS Concord,4,102183,2,978,47,69,96,0,68,0,52,30,14475,373,548,1191,0,473,0,768,672
康克德,USS Concord,5,102184,2,1392,67,99,137,0,68,0,52,30,14475,373,548,1191,0,473,0,768,672
小海伦娜,USS Helena,2,102191,2,558,31,0,60,0,68,0,59,28,14182,426,0,1269,0,475,0,872,593
小海伦娜,USS Helena,3,102192,2,694,39,0,75,0,68,0,59,28,14182,426,0,1269,0,475,0,872,593
小海伦娜,USS Helena,4,102193,2,966,54,0,104,0,68,0,59,28,14182,426,0,1269,0,475,0,872,593
小海伦娜,USS Helena,5,102194,2,1375,77,0,148,0,68,0,59,28,14182,426,0,1269,0,475,0,872,593
小克利夫兰,USS Cleveland,2,102201,2,628,30,0,61,0,66,0,54,30,15563,414,0,1295,0,462,0,805,605
小克利夫兰,USS Cleveland,3,102202,2,781,37,0,76,0,66,0,54,30,15563,414,0,1295,0,462,0,805,605
小克利夫兰,USS Cleveland,4,102203,2,1087,52,0,106,0,66,0,54,30,15563,414,0,1295,0,462,0,805,605
小克利夫兰,USS Cleveland,5,102204,2,1546,74,0,151,0,66,0,54,30,15563,414,0,1295,0,462,0,805,605
小圣地亚哥,USS San Diego,2,102211,2,555,24,30,84,0,67,0,58,28,14094,333,411,1702,0,467,0,852,635
小圣地亚哥,USS San Diego,3,102212,2,690,30,37,105,0,67,0,58,28,14094,333,411,1702,0,467,0,852,635
小圣地亚哥,USS San Diego,4,102213,2,961,42,52,146,0,67,0,58,28,14094,333,411,1702,0,467,0,852,635
小圣地亚哥,USS San Diego,5,102214,2,1367,60,74,207,0,67,0,58,28,14094,333,411,1702,0,467,0,852,635
圣胡安,USS San Juan,2,102221,2,605,24,29,83,0,66,0,58,28,15365,330,401,1682,0,457,0,852,629
圣胡安,USS San Juan,3,102222,2,752,30,36,103,0,66,0,58,28,15365,330,401,1682,0,457,0,852,629
圣胡安,USS San Juan,4,102223,2,1047,42,50,144,0,66,0,58,28,15365,330,401,1682,0,457,0,852,629
圣胡安,USS San Juan,5,102224,2,1490,59,72,205,0,66,0,58,28,15365,330,401,1682,0,457,0,852,629
伯明翰,USS Birmingham,2,102231,2,730,31,0,62,0,68,0,58,29,18105,429,0,1314,0,473,0,857,613
伯明翰,USS Birmingham,3,102232,2,908,39,0,77,0,68,0,58,29,18105,429,0,1314,0,473,0,857,613
伯明翰,USS Birmingham,4,102233,2,1264,54,0,108,0,68,0,58,29,18105,429,0,1314,0,473,0,857,613
伯明翰,USS Birmingham,5,102234,2,1798,77,0,153,0,68,0,58,29,18105,429,0,1314,0,473,0,857,613
克利夫兰(μ兵装),USS Cleveland,2,102241,2,669,30,0,61,0,69,0,56,30,16580,414,0,1295,0,482,0,828,620
克利夫兰(μ兵装),USS Cleveland,3,102242,2,832,37,0,76,0,69,0,56,30,16580,414,0,1295,0,482,0,828,620
克利夫兰(μ兵装),USS Cleveland,4,102243,2,1158,52,0,106,0,69,0,56,30,16580,414,0,1295,0,482,0,828,620
克利夫兰(μ兵装),USS Cleveland,5,102244,2,1647,74,0,151,0,69,0,56,30,16580,414,0,1295,0,482,0,828,620
比洛克西,USS Biloxi,2,102251,2,751,28,0,61,0,69,0,58,30,18613,386,0,1295,0,478,0,852,620
比洛克西,USS Biloxi,3,102252,2,934,35,0,76,0,69,0,58,30,18613,386,0,1295,0,478,0,852,620
比洛克西,USS Biloxi,4,102253,2,1300,49,0,106,0,69,0,58,30,18613,386,0,1295,0,478,0,852,620
比洛克西,USS Biloxi,5,102254,2,1849,69,0,151,0,69,0,58,30,18613,386,0,1295,0,478,0,852,620
里诺,USS Reno,3,102261,2,646,27,36,93,0,70,0,58,28,16407,379,501,1870,0,487,0,852,629
里诺,USS Reno,4,102262,2,803,34,45,116,0,70,0,58,28,16407,379,501,1870,0,487,0,852,629
里诺,USS Reno,5,102263,2,1118,47,63,162,0,70,0,58,28,16407,379,501,1870,0,487,0,852,629
里诺,USS Reno,6,102264,2,1591,68,90,230,0,70,0,58,28,16407,379,501,1870,0,487,0,852,629
马布尔黑德,USS Marblehead,2,102271,2,565,25,45,54,0,68,0,52,30,14475,347,626,1156,0,473,0,768,672
马布尔黑德,USS Marblehead,3,102272,2,703,31,56,67,0,68,0,52,30,14475,347,626,1156,0,473,0,768,672
马布尔黑德,USS Marblehead,4,102273,2,978,44,79,93,0,68,0,52,30,14475,347,626,1156,0,473,0,768,672
马布尔黑德,USS Marblehead,5,102274,2,1392,62,112,133,0,68,0,52,30,14475,347,626,1156,0,473,0,768,672
海伦娜.改,USS Helena,5,102284,2,1527,79,0,148,0,68,0,60,28,15745,437,0,1269,0,475,0,888,587
博伊西,USS Boise,2,102291,2,612,31,0,62,0,69,0,56,28,15563,422,0,1310,0,482,0,828,587
博伊西,USS Boise,3,102292,2,761,39,0,77,0,69,0,56,28,15563,422,0,1310,0,482,0,828,587
博伊西,USS Boise,4,102293,2,1060,54,0,107,0,69,0,56,28,15563,422,0,1310,0,482,0,828,587
博伊西,USS Boise,5,102294,2,1508,76,0,153,0,69,0,56,28,15563,422,0,1310,0,482,0,828,587
朱诺.改,USS Juneau,5,102304,2,1490,59,72,201,0,66,0,58,28,15365,330,401,1661,0,457,0,852,629
休斯敦II,USS Houston II,3,102311,2,760,31,0,72,0,71,0,56,30,18847,434,0,1494,0,496,0,828,620
休斯敦II,USS Houston II,4,102312,2,945,39,0,90,0,71,0,56,30,18847,434,0,1494,0,496,0,828,620
休斯敦II,USS Houston II,5,102313,2,1316,54,0,125,0,71,0,56,30,18847,434,0,1494,0,496,0,828,620
休斯敦II,USS Houston II,6,102314,2,1872,78,0,178,0,71,0,56,30,18847,434,0,1494,0,496,0,828,620
彭萨科拉,USS Pensacola,1,103011,3,563,43,0,37,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
彭萨科拉,USS Pensacola,2,103012,3,700,54,0,46,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
彭萨科拉,USS Pensacola,3,103013,3,975,75,0,64,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
彭萨科拉,USS Pensacola,4,103014,3,1387,107,0,91,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
盐湖城,USS Salt Lake City,1,103021,3,563,43,0,37,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
盐湖城,USS Salt Lake City,2,103022,3,700,54,0,46,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
盐湖城,USS Salt Lake City,3,103023,3,975,75,0,64,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
盐湖城,USS Salt Lake City,4,103024,3,1387,107,0,91,0,59,0,39,9,14428,593,0,807,0,409,0,613,364
北安普敦,USS Northampton,2,103031,3,573,44,0,38,0,61,0,40,9,14675,613,0,835,0,426,0,631,347
北安普敦,USS Northampton,3,103032,3,713,55,0,47,0,61,0,40,9,14675,613,0,835,0,426,0,631,347
北安普敦,USS Northampton,4,103033,3,992,77,0,66,0,61,0,40,9,14675,613,0,835,0,426,0,631,347
北安普敦,USS Northampton,5,103034,3,1411,110,0,94,0,61,0,40,9,14675,613,0,835,0,426,0,631,347
芝加哥,USS Chicago,2,103041,3,581,44,0,38,0,61,0,40,9,14874,613,0,835,0,426,0,631,347
芝加哥,USS Chicago,3,103042,3,723,55,0,47,0,61,0,40,9,14874,613,0,835,0,426,0,631,347
芝加哥,USS Chicago,4,103043,3,1006,77,0,66,0,61,0,40,9,14874,613,0,835,0,426,0,631,347
芝加哥,USS Chicago,5,103044,3,1431,110,0,94,0,61,0,40,9,14874,613,0,835,0,426,0,631,347
休斯敦,USS Houston,2,103051,3,590,45,0,39,0,63,0,40,9,15106,629,0,858,0,440,0,631,347
休斯敦,USS Houston,3,103052,3,734,56,0,49,0,63,0,40,9,15106,629,0,858,0,440,0,631,347
休斯敦,USS Houston,4,103053,3,1021,79,0,68,0,63,0,40,9,15106,629,0,858,0,440,0,631,347
休斯敦,USS Houston,5,103054,3,1453,113,0,97,0,63,0,40,9,15106,629,0,858,0,440,0,631,347
波特兰,USS Portland,2,103061,3,788,38,0,46,0,62,0,41,10,19877,523,0,999,0,434,0,653,384
波特兰,USS Portland,3,103062,3,980,47,0,57,0,62,0,41,10,19877,523,0,999,0,434,0,653,384
波特兰,USS Portland,4,103063,3,1365,66,0,80,0,62,0,41,10,19877,523,0,999,0,434,0,653,384
波特兰,USS Portland,5,103064,3,1942,94,0,113,0,62,0,41,10,19877,523,0,999,0,434,0,653,384
印第安纳波利斯,USS Indianapolis,2,103071,3,818,39,0,47,0,64,0,41,10,20611,538,0,1024,0,445,0,653,384
印第安纳波利斯,USS Indianapolis,3,103072,3,1017,49,0,59,0,64,0,41,10,20611,538,0,1024,0,445,0,653,384
印第安纳波利斯,USS Indianapolis,4,103073,3,1416,68,0,82,0,64,0,41,10,20611,538,0,1024,0,445,0,653,384
印第安纳波利斯,USS Indianapolis,5,103074,3,2014,97,0,116,0,64,0,41,10,20611,538,0,1024,0,445,0,653,384
阿斯托利亚,USS Astoria,2,103081,3,670,40,0,42,0,59,0,40,9,16900,557,0,919,0,411,0,636,377
阿斯托利亚,USS Astoria,3,103082,3,834,50,0,52,0,59,0,40,9,16900,557,0,919,0,411,0,636,377
阿斯托利亚,USS Astoria,4,103083,3,1161,70,0,73,0,59,0,40,9,16900,557,0,919,0,411,0,636,377
阿斯托利亚,USS Astoria,5,103084,3,1651,100,0,104,0,59,0,40,9,16900,557,0,919,0,411,0,636,377
昆西,USS Quincy,2,103091,3,693,40,0,43,0,59,0,41,9,17479,557,0,938,0,413,0,653,377
昆西,USS Quincy,3,103092,3,862,50,0,54,0,59,0,41,9,17479,557,0,938,0,413,0,653,377
昆西,USS Quincy,4,103093,3,1200,70,0,75,0,59,0,41,9,17479,557,0,938,0,413,0,653,377
昆西,USS Quincy,5,103094,3,1708,100,0,106,0,59,0,41,9,17479,557,0,938,0,413,0,653,377
文森斯,USS Vincennes,2,103101,3,693,40,0,43,0,59,0,40,9,17479,557,0,938,0,413,0,636,377
文森斯,USS Vincennes,3,103102,3,862,50,0,54,0,59,0,40,9,17479,557,0,938,0,413,0,636,377
文森斯,USS Vincennes,4,103103,3,1200,70,0,75,0,59,0,40,9,17479,557,0,938,0,413,0,636,377
文森斯,USS Vincennes,5,103104,3,1708,100,0,106,0,59,0,40,9,17479,557,0,938,0,413,0,636,377
威奇塔,USS Wichita,2,103111,3,638,49,0,41,0,66,0,43,9,16204,676,0,905,0,459,0,682,322
威奇塔,USS Wichita,3,103112,3,794,61,0,51,0,66,0,43,9,16204,676,0,905,0,459,0,682,322
威奇塔,USS Wichita,4,103113,3,1105,86,0,71,0,66,0,43,9,16204,676,0,905,0,459,0,682,322
威奇塔,USS Wichita,5,103114,3,1571,123,0,102,0,66,0,43,9,16204,676,0,905,0,459,0,682,322
新奥尔良,USS New Orleans,3,103121,3,848,45,0,50,0,67,0,45,10,21386,621,0,1076,0,467,0,701,384
新奥尔良,USS New Orleans,4,103122,3,1055,56,0,62,0,67,0,45,10,21386,621,0,1076,0,467,0,701,384
新奥尔良,USS New Orleans,5,103123,3,1469,78,0,86,0,67,0,45,10,21386,621,0,1076,0,467,0,701,384
新奥尔良,USS New Orleans,6,103124,3,2089,112,0,123,0,67,0,45,10,21386,621,0,1076,0,467,0,701,384
明尼阿波利斯,USS Minneapolis,3,103131,3,717,48,0,46,0,67,0,42,9,18078,657,0,1011,0,467,0,665,377
明尼阿波利斯,USS Minneapolis,4,103132,3,892,60,0,57,0,67,0,42,9,18078,657,0,1011,0,467,0,665,377
明尼阿波利斯,USS Minneapolis,5,103133,3,1242,84,0,80,0,67,0,42,9,18078,657,0,1011,0,467,0,665,377
明尼阿波利斯,USS Minneapolis,6,103134,3,1766,119,0,114,0,67,0,42,9,18078,657,0,1011,0,467,0,665,377
旧金山,USS San Francisco,3,103141,3,834,47,0,42,0,66,0,45,13,21034,650,0,923,0,459,0,701,436
旧金山,USS San Francisco,4,103142,3,1038,59,0,52,0,66,0,45,13,21034,650,0,923,0,459,0,701,436
旧金山,USS San Francisco,5,103143,3,1445,82,0,73,0,66,0,45,13,21034,650,0,923,0,459,0,701,436
旧金山,USS San Francisco,6,103144,3,2055,117,0,104,0,66,0,45,13,21034,650,0,923,0,459,0,701,436
巴尔的摩,USS Baltimore,3,103161,3,793,50,0,49,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
巴尔的摩,USS Baltimore,4,103162,3,986,62,0,61,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
巴尔的摩,USS Baltimore,5,103163,3,1373,87,0,85,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
巴尔的摩,USS Baltimore,6,103164,3,1953,124,0,120,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
布莱默顿,USS Bremerton,3,103241,3,834,49,0,50,0,68,0,45,9,21019,676,0,1080,0,470,0,701,377
布莱默顿,USS Bremerton,4,103242,3,1037,61,0,62,0,68,0,45,9,21019,676,0,1080,0,470,0,701,377
布莱默顿,USS Bremerton,5,103243,3,1444,86,0,87,0,68,0,45,9,21019,676,0,1080,0,470,0,701,377
布莱默顿,USS Bremerton,6,103244,3,2054,123,0,123,0,68,0,45,9,21019,676,0,1080,0,470,0,701,377
巴尔的摩(μ兵装),USS Baltimore,2,103251,3,802,48,0,47,0,65,0,45,9,20228,662,0,1020,0,454,0,701,377
巴尔的摩(μ兵装),USS Baltimore,3,103252,3,998,60,0,58,0,65,0,45,9,20228,662,0,1020,0,454,0,701,377
巴尔的摩(μ兵装),USS Baltimore,4,103253,3,1389,84,0,81,0,65,0,45,9,20228,662,0,1020,0,454,0,701,377
巴尔的摩(μ兵装),USS Baltimore,5,103254,3,1976,120,0,116,0,65,0,45,9,20228,662,0,1020,0,454,0,701,377
北安普敦II,USS Northampton II,3,103261,3,804,47,0,55,0,69,0,45,9,20264,649,0,1183,0,478,0,701,377
北安普敦II,USS Northampton II,4,103262,3,1000,59,0,69,0,69,0,45,9,20264,649,0,1183,0,478,0,701,377
北安普敦II,USS Northampton II,5,103263,3,1392,82,0,96,0,69,0,45,9,20264,649,0,1183,0,478,0,701,377
北安普敦II,USS Northampton II,6,103264,3,1980,117,0,136,0,69,0,45,9,20264,649,0,1183,0,478,0,701,377
路易斯维尔,USS Louisville,2,103271,3,590,49,0,41,0,64,0,43,9,15106,672,0,888,0,445,0,672,347
路易斯维尔,USS Louisville,3,103272,3,734,61,0,51,0,64,0,43,9,15106,672,0,888,0,445,0,672,347
路易斯维尔,USS Louisville,4,103273,3,1021,85,0,71,0,64,0,43,9,15106,672,0,888,0,445,0,672,347
路易斯维尔,USS Louisville,5,103274,3,1453,122,0,101,0,64,0,43,9,15106,672,0,888,0,445,0,672,347
星座,USS Constellation,3,104011,4,1385,80,33,81,0,62,0,20,9,37749,991,462,1650,0,434,0,375,243
星座,USS Constellation,4,104012,4,1723,100,41,101,0,62,0,20,9,37749,991,462,1650,0,434,0,375,243
星座,USS Constellation,5,104013,4,2398,139,58,140,0,62,0,20,9,37749,991,462,1650,0,434,0,375,243
星座,USS Constellation,6,104014,4,3412,199,83,200,0,62,0,20,9,37749,991,462,1650,0,434,0,375,243
内华达,USS Nevada,1,105011,5,1153,72,0,38,0,49,0,20,4,31423,912,0,821,0,338,0,375,173
内华达,USS Nevada,2,105012,5,1434,90,0,47,0,49,0,20,4,31423,912,0,821,0,338,0,375,173
内华达,USS Nevada,3,105013,5,1996,125,0,66,0,49,0,20,4,31423,912,0,821,0,338,0,375,173
内华达,USS Nevada,4,105014,5,2840,178,0,93,0,49,0,20,4,31423,912,0,821,0,338,0,375,173
俄克拉荷马,USS Oklahoma,1,105021,5,1153,72,0,38,0,49,0,20,4,31281,912,0,821,0,338,0,375,173
俄克拉荷马,USS Oklahoma,2,105022,5,1434,90,0,47,0,49,0,20,4,31281,912,0,821,0,338,0,375,173
俄克拉荷马,USS Oklahoma,3,105023,5,1996,125,0,66,0,49,0,20,4,31281,912,0,821,0,338,0,375,173
俄克拉荷马,USS Oklahoma,4,105024,5,2840,178,0,93,0,49,0,20,4,31281,912,0,821,0,338,0,375,173
宾夕法尼亚,USS Pennsylvania,2,105031,5,1192,74,0,40,0,50,0,21,4,32359,933,0,865,0,350,0,382,181
宾夕法尼亚,USS Pennsylvania,3,105032,5,1483,92,0,50,0,50,0,21,4,32359,933,0,865,0,350,0,382,181
宾夕法尼亚,USS Pennsylvania,4,105033,5,2065,129,0,69,0,50,0,21,4,32359,933,0,865,0,350,0,382,181
宾夕法尼亚,USS Pennsylvania,5,105034,5,2937,184,0,98,0,50,0,21,4,32359,933,0,865,0,350,0,382,181
亚利桑那,USS Arizona,2,105041,5,1183,76,0,41,0,51,0,21,4,32099,953,0,888,0,357,0,382,181
亚利桑那,USS Arizona,3,105042,5,1472,95,0,51,0,51,0,21,4,32099,953,0,888,0,357,0,382,181
亚利桑那,USS Arizona,4,105043,5,2049,132,0,71,0,51,0,21,4,32099,953,0,888,0,357,0,382,181
亚利桑那,USS Arizona,5,105044,5,2914,189,0,101,0,51,0,21,4,32099,953,0,888,0,357,0,382,181
田纳西,USS Tennessee,2,105071,5,1226,74,0,39,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
田纳西,USS Tennessee,3,105072,5,1525,92,0,49,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
田纳西,USS Tennessee,4,105073,5,2123,129,0,68,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
田纳西,USS Tennessee,5,105074,5,3020,184,0,97,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
加利福尼亚,USS California,2,105081,5,1226,74,0,39,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
加利福尼亚,USS California,3,105082,5,1525,92,0,49,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
加利福尼亚,USS California,4,105083,5,2123,129,0,68,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
加利福尼亚,USS California,5,105084,5,3020,184,0,97,0,51,0,22,4,33171,939,0,861,0,357,0,368,190
科罗拉多,USS Colorado,2,105091,5,1241,78,0,40,0,55,0,22,4,33424,973,0,883,0,381,0,366,207
科罗拉多,USS Colorado,3,105092,5,1544,97,0,50,0,55,0,22,4,33424,973,0,883,0,381,0,366,207
科罗拉多,USS Colorado,4,105093,5,2149,136,0,70,0,55,0,22,4,33424,973,0,883,0,381,0,366,207
科罗拉多,USS Colorado,5,105094,5,3057,194,0,99,0,55,0,22,4,33424,973,0,883,0,381,0,366,207
马里兰,USS Maryland,2,105101,5,1251,77,0,40,0,54,0,20,4,33679,965,0,883,0,375,0,342,207
马里兰,USS Maryland,3,105102,5,1556,96,0,50,0,54,0,20,4,33679,965,0,883,0,375,0,342,207
马里兰,USS Maryland,4,105103,5,2166,134,0,70,0,54,0,20,4,33679,965,0,883,0,375,0,342,207
马里兰,USS Maryland,5,105104,5,3081,192,0,99,0,54,0,20,4,33679,965,0,883,0,375,0,342,207
西弗吉尼亚,USS West Virginia,2,105111,5,1241,78,0,40,0,55,0,22,4,33424,973,0,883,0,381,0,371,207
西弗吉尼亚,USS West Virginia,3,105112,5,1544,97,0,50,0,55,0,22,4,33424,973,0,883,0,381,0,371,207
西弗吉尼亚,USS West Virginia,4,105113,5,2149,136,0,70,0,55,0,22,4,33424,973,0,883,0,381,0,371,207
西弗吉尼亚,USS West Virginia,5,105114,5,3057,194,0,99,0,55,0,22,4,33424,973,0,883,0,381,0,371,207
北卡罗来纳,USS North Carolina,3,105121,5,1315,82,0,79,0,58,0,22,7,35034,956,0,1540,0,406,0,371,205
北卡罗来纳,USS North Carolina,4,105122,5,1636,102,0,98,0,58,0,22,7,35034,956,0,1540,0,406,0,371,205
北卡罗来纳,USS North Carolina,5,105123,5,2277,143,0,137,0,58,0,22,7,35034,956,0,1540,0,406,0,371,205
北卡罗来纳,USS North Carolina,6,105124,5,3239,203,0,195,0,58,0,22,7,35034,956,0,1540,0,406,0,371,205
华盛顿,USS Washington,3,105131,5,1353,82,0,79,0,58,0,22,7,36051,956,0,1540,0,406,0,371,205
华盛顿,USS Washington,4,105132,5,1683,102,0,98,0,58,0,22,7,36051,956,0,1540,0,406,0,371,205
华盛顿,USS Washington,5,105133,5,2343,143,0,137,0,58,0,22,7,36051,956,0,1540,0,406,0,371,205
华盛顿,USS Washington,6,105134,5,3333,203,0,195,0,58,0,22,7,36051,956,0,1540,0,406,0,371,205
南达科他,USS South Dakota,3,105141,5,1345,80,0,79,0,58,0,23,7,35832,945,0,1540,0,406,0,378,205
南达科他,USS South Dakota,4,105142,5,1673,100,0,98,0,58,0,23,7,35832,945,0,1540,0,406,0,378,205
南达科他,USS South Dakota,5,105143,5,2329,140,0,137,0,58,0,23,7,35832,945,0,1540,0,406,0,378,205
南达科他,USS South Dakota,6,105144,5,3313,199,0,195,0,58,0,23,7,35832,945,0,1540,0,406,0,378,205
新泽西,USS New Jersey,3,105171,5,1594,87,0,84,0,62,0,24,9,42474,1005,0,1662,0,434,0,389,235
新泽西,USS New Jersey,4,105172,5,1983,109,0,105,0,62,0,24,9,42474,1005,0,1662,0,434,0,389,235
新泽西,USS New Jersey,5,105173,5,2760,152,0,146,0,62,0,24,9,42474,1005,0,1662,0,434,0,389,235
新泽西,USS New Jersey,6,105174,5,3927,217,0,208,0,62,0,24,9,42474,1005,0,1662,0,434,0,389,235
马萨诸塞,USS Massachusetts,3,105191,5,1303,80,0,79,0,57,0,24,7,34728,945,0,1540,0,400,0,389,205
马萨诸塞,USS Massachusetts,4,105192,5,1621,100,0,98,0,57,0,24,7,34728,945,0,1540,0,400,0,389,205
马萨诸塞,USS Massachusetts,5,105193,5,2257,140,0,137,0,57,0,24,7,34728,945,0,1540,0,400,0,389,205
马萨诸塞,USS Massachusetts,6,105194,5,3210,199,0,195,0,57,0,24,7,34728,945,0,1540,0,400,0,389,205
阿拉巴马,USS Alabama,3,105201,5,1303,81,0,80,0,57,0,20,7,34728,952,0,1576,0,394,0,342,205
阿拉巴马,USS Alabama,4,105202,5,1621,101,0,100,0,57,0,20,7,34728,952,0,1576,0,394,0,342,205
阿拉巴马,USS Alabama,5,105203,5,2257,141,0,139,0,57,0,20,7,34728,952,0,1576,0,394,0,342,205
阿拉巴马,USS Alabama,6,105204,5,3210,202,0,198,0,57,0,20,7,34728,952,0,1576,0,394,0,342,205
西弗吉尼亚·改,USS West Virginia,5,105234,5,3057,194,0,99,0,55,0,22,4,33424,973,0,883,0,381,0,371,207
长岛,USS Long Island,2,106011,6,782,0,0,48,52,67,0,28,15,20999,0,0,1044,707,465,0,447,400
长岛,USS Long Island,3,106012,6,973,0,0,60,65,67,0,28,15,20999,0,0,1044,707,465,0,447,400
长岛,USS Long Island,4,106013,6,1354,0,0,83,91,67,0,28,15,20999,0,0,1044,707,465,0,447,400
长岛,USS Long Island,5,106014,6,1927,0,0,119,129,67,0,28,15,20999,0,0,1044,707,465,0,447,400
博格,USS Bogue,1,106021,6,654,0,0,47,52,66,0,28,15,17816,0,0,1024,700,457,0,447,406
博格,USS Bogue,2,106022,6,813,0,0,59,65,66,0,28,15,17816,0,0,1024,700,457,0,447,406
博格,USS Bogue,3,106023,6,1132,0,0,82,90,66,0,28,15,17816,0,0,1024,700,457,0,447,406
博格,USS Bogue,4,106024,6,1610,0,0,116,129,66,0,28,15,17816,0,0,1024,700,457,0,447,406
卡萨布兰卡,USS Casablanca,2,106551,6,759,0,0,48,53,71,0,24,16,21614,0,0,1051,718,496,0,378,362
卡萨布兰卡,USS Casablanca,3,106552,6,944,0,0,60,66,71,0,24,16,21614,0,0,1051,718,496,0,378,362
卡萨布兰卡,USS Casablanca,4,106553,6,1314,0,0,84,92,71,0,24,16,21614,0,0,1051,718,496,0,378,362
卡萨布兰卡,USS Casablanca,5,106554,6,1869,0,0,119,132,71,0,24,16,21614,0,0,1051,718,496,0,378,362
兰利,USS Langley,1,107011,6,744,0,0,46,38,45,0,26,15,19969,0,0,999,521,316,0,429,513
兰利,USS Langley,2,107012,6,925,0,0,57,47,45,0,26,15,19969,0,0,999,521,316,0,429,513
兰利,USS Langley,3,107013,6,1288,0,0,80,66,45,0,26,15,19969,0,0,999,521,316,0,429,513
兰利,USS Langley,4,107014,6,1832,0,0,113,94,45,0,26,15,19969,0,0,999,521,316,0,429,513
列克星敦,USS Lexington,2,107021,7,1183,0,0,57,75,41,0,32,13,30310,0,0,1222,948,282,0,468,343
列克星敦,USS Lexington,3,107022,7,1472,0,0,71,94,41,0,32,13,30310,0,0,1222,948,282,0,468,343
列克星敦,USS Lexington,4,107023,7,2049,0,0,99,131,41,0,32,13,30310,0,0,1222,948,282,0,468,343
列克星敦,USS Lexington,5,107024,7,2914,0,0,141,187,41,0,32,13,30310,0,0,1222,948,282,0,468,343
萨拉托加,USS Saratoga,2,107031,7,1183,0,0,57,75,41,0,32,13,30310,0,0,1222,948,282,0,468,343
萨拉托加,USS Saratoga,3,107032,7,1472,0,0,71,94,41,0,32,13,30310,0,0,1222,948,282,0,468,343
萨拉托加,USS Saratoga,4,107033,7,2049,0,0,99,131,41,0,32,13,30310,0,0,1222,948,282,0,468,343
萨拉托加,USS Saratoga,5,107034,7,2914,0,0,141,187,41,0,32,13,30310,0,0,1222,948,282,0,468,343
突击者,USS Ranger,1,107041,6,797,0,0,46,44,48,0,29,19,21395,0,0,1011,615,333,0,470,425
突击者,USS Ranger,2,107042,6,991,0,0,57,55,48,0,29,19,21395,0,0,1011,615,333,0,470,425
突击者,USS Ranger,3,107043,6,1380,0,0,80,77,48,0,29,19,21395,0,0,1011,615,333,0,470,425
突击者,USS Ranger,4,107044,6,1963,0,0,114,110,48,0,29,19,21395,0,0,1011,615,333,0,470,425
约克城,USS Yorktown,2,107051,7,975,0,0,60,75,45,0,33,13,25773,0,0,1276,947,310,0,486,327
约克城,USS Yorktown,3,107052,7,1213,0,0,75,94,45,0,33,13,25773,0,0,1276,947,310,0,486,327
约克城,USS Yorktown,4,107053,7,1688,0,0,104,131,45,0,33,13,25773,0,0,1276,947,310,0,486,327
约克城,USS Yorktown,5,107054,7,2402,0,0,148,187,45,0,33,13,25773,0,0,1276,947,310,0,486,327
企业,USS Enterprise,3,107061,7,1042,0,0,62,83,49,0,37,19,27540,0,0,1322,972,338,0,540,336
企业,USS Enterprise,4,107062,7,1296,0,0,77,104,49,0,37,19,27540,0,0,1322,972,338,0,540,336
企业,USS Enterprise,5,107063,7,1804,0,0,108,145,49,0,37,19,27540,0,0,1322,972,338,0,540,336
企业,USS Enterprise,6,107064,7,2566,0,0,154,207,49,0,37,19,27540,0,0,1322,972,338,0,540,336
大黄蜂,USS Hornet,2,107071,7,979,0,0,58,76,45,0,33,13,25897,0,0,1234,958,310,0,486,327
大黄蜂,USS Hornet,3,107072,7,1218,0,0,72,95,45,0,33,13,25897,0,0,1234,958,310,0,486,327
大黄蜂,USS Hornet,4,107073,7,1696,0,0,100,133,45,0,33,13,25897,0,0,1234,958,310,0,486,327
大黄蜂,USS Hornet,5,107074,7,2412,0,0,143,189,45,0,33,13,25897,0,0,1234,958,310,0,486,327
